Count,Word,Max. Freq.,Min. Freq.,This Word,Total,Key Term Score,Definition,Lexicon Entries
,κατερέω,3,0,"0,33","87350,39","0,0024","speak against, accuse","LSJ, Middle Liddell, Slater"
,τάξος,3,0,"0,33","87350,72","0,0022","yew, Taxus baccata","LSJ, Middle Liddell"
,χιλιάζω,3,0,"0,33","87351,06","0,0008","to be a thousand years old,",LSJ
,ἥγησις,3,0,"0,33","87351,39","0,0022",command,LSJ
,Πύλαι,3,0,"0,33","87351,72","0,0006",[unavailable],"LSJ, Middle Liddell"
,δυσθανατάω,3,0,"0,33","87352,06","0,0021",long for death,LSJ
,συκών,3,0,"0,33","87352,39","0,0018",fig-yard,LSJ
,παρισόομαι,3,0,"0,33","87352,72","0,0019","to make oneself equal to, measure oneself with",Middle Liddell
6.170,καταλλάσσω,3,0,"0,33","87353,06","0,0018",change,"LSJ, Middle Liddell"
,Οὐρανία,3,0,"0,33","87353,39","0,0014",the moon,"LSJ, Middle Liddell"
,ἐπίσκοπος,3,0,"0,33","87353,72","0,0011","one who watches over, overseer, guardian","LSJ, Middle Liddell, Slater, Autenrieth"
,αἰνίζομαι,3,0,"0,33","87354,06","0,0015",[unavailable],"LSJ, Autenrieth"
,διαβιάζομαι,3,0,"0,33","87354,39","0,0024",penetrate,"LSJ, Middle Liddell"
,θοινάω,3,0,"0,33","87354,72","0,0015","feast on, eat","LSJ, Middle Liddell, Autenrieth"
,διαπυρόω,3,0,"0,33","87355,06","0,0016",to set on fire,Middle Liddell
,ἄνοδος,3,0,"0,33","87355,39","0,0016","way up,","LSJ, Middle Liddell"
,ἀντιβολέω,3,0,"0,33","87355,72","0,0011","meet,","LSJ, Middle Liddell, Slater, Autenrieth"
,ἀποινάω,3,0,"0,33","87356,06","0,0019",demand the fine,"LSJ, Middle Liddell"
6.180,ἐξιόω,3,0,"0,33","87356,39","0,0004","clean from rust,",LSJ
,τραπεζώ,3,0,"0,33","87356,72","0,002",[unavailable],LSJ
,ζαλέω,3,0,"0,33","87357,06","0,0019",[unavailable],LSJ
,ἀνιερόω,3,0,"0,33","87357,39","0,0009","dedicate, devote,","LSJ, Middle Liddell"
,ἐλεγεῖον,3,0,"0,33","87357,72","0,0016",distich consisting of hexameter and pentameter,"LSJ, Middle Liddell"
,ἐπανιτάω,3,0,"0,33","87358,06","0,0024",[unavailable],LSJ
,ἐπιπεδόομαι,3,0,"0,33","87358,39","0,0021",to be made plane,LSJ
,λῆσις,3,0,"0,33","87358,72","0,0019",[unavailable],LSJ
,ἐρώμενος,3,0,"0,33","87359,06","0,001",one's love,Middle Liddell
,ἀντιτίθημι,3,0,"0,33","87359,39","0,0013",set against,"LSJ, Middle Liddell"
6.190,ἐλαττονόω,3,0,"0,33","87359,72","0,0014",diminish,LSJ
,κέφαλος,3,0,"0,33","87360,06","0,0022",mullet,LSJ
,Κοίλη,3,0,"0,33","87360,39","0,0011","giblets of poultry,","LSJ, Middle Liddell"
,βολή,3,0,"0,33","87360,72","0,0012",throw,"LSJ, Middle Liddell, Autenrieth"
,φανός,3,0,"0,33","87361,06","0,0019","torch,","LSJ, Middle Liddell"
,ποντίζω,3,0,"0,33","87361,39","0,0012",plunge,"LSJ, Middle Liddell"
,ἀγύρτης,3,0,"0,33","87361,72","0,002",collector,"LSJ, Middle Liddell"
,φυλλάζω,3,0,"0,33","87362,06","0,0012","frondesco,",LSJ
,διαγραφεύς,3,0,"0,33","87362,39","0,0024",one who makes a,LSJ
,χωρέω,3,0,"0,33","87362,72","0,0003","make room for another, give way, withdraw,","LSJ, Middle Liddell, Slater, Autenrieth"
6.200,ἀναγής,3,0,"0,33","87363,06","0,0016","wretch,",LSJ
,σπειράομαι,3,0,"0,33","87363,39","0,0009",to be coiled,"LSJ, Middle Liddell"
,συκάζω,3,0,"0,33","87363,72","0,0011",gather,"LSJ, Middle Liddell"
,ὀπτός,3,0,"0,33","87364,06","0,0014","visible,",LSJ
,καταλήγω,3,0,"0,33","87364,39","0,0016","leave off, stop","LSJ, Middle Liddell"
,λαμπάδιον,3,0,"0,33","87364,72","0,0024",small torch,"LSJ, Middle Liddell"
,λιμνάς,3,0,"0,33","87365,06","0,0015",[unavailable],"LSJ, Middle Liddell"
,πλανήτης,3,0,"0,33","87365,39","0,0013","wandering, roaming","LSJ, Middle Liddell"
,χαλαζάω,3,0,"0,33","87365,72","0,0014","hail,","LSJ, Middle Liddell"
,ῥῖγος,3,0,"0,33","87366,06","0,0017","frost, cold","LSJ, Middle Liddell, Autenrieth"
6.210,δίνη,3,0,"0,33","87366,39","0,0012","whirlpool, eddy,","LSJ, Middle Liddell, Autenrieth"
,καρτερός,3,0,"0,33","87366,72","0,0008","strong, staunch","LSJ, Middle Liddell, Slater, Autenrieth"
,ἐμποδών,3,0,"0,33","87367,06","0,0008","before the feet, in the way, in one's path","LSJ, Middle Liddell"
,κηλόω,3,0,"0,33","87367,39","0,0016",have an abnormal delivery,LSJ
,κοπόω,3,0,"0,33","87367,72","0,0016",weary,LSJ
,λιάζω,3,0,"0,33","87368,06","0,0007",to be over-enthusiastic,LSJ
,ἐργόλαβος,3,0,"0,33","87368,39","0,0025","contractor,",LSJ
,μαλάκια,3,0,"0,33","87368,72","0,0023",cephalopod mollusca,LSJ
,μίσθαρνος,3,0,"0,33","87369,06","0,003",wageearner,LSJ
,διαπυρόομαι,3,0,"0,33","87369,39","0,0023","set on fire,",LSJ
6.220,δομάω,3,0,"0,33","87369,72","0,001",[unavailable],LSJ
,δρύος,3,0,"0,33","87370,06","0,0014","woodland,",LSJ
,σμίλη,3,0,"0,33","87370,39","0,0024",knife for cutting,"LSJ, Middle Liddell"
,ἱερεῖον,3,0,"0,33","87370,72","0,0009","victim, animal for sacrifice","LSJ, Middle Liddell"
,εἱμαρτός,3,0,"0,33","87371,06","0,0024",fixed by fate,LSJ
,ἀποδέω,3,0,"0,33","87371,39","0,0009","to be in want of, lack,","LSJ, Middle Liddell"
,κεντάω,3,0,"0,33","87371,72","0,0015",[unavailable],LSJ
,παρειά,12,0,"0,33","87372,06","0,0044",cheek,"LSJ, Middle Liddell"
,μέθημαι,3,0,"0,33","87372,39","0,0015",sit among,"LSJ, Middle Liddell, Autenrieth"
,εὐνή,3,0,"0,33","87372,72","0,0009",bed,"LSJ, Middle Liddell, Autenrieth"
6.230,Πυλεύς,3,0,"0,33","87373,06","0,0008","Janus Geminus,",LSJ
,ἀρχέτης,3,0,"0,33","87373,39","0,0011","a leader, prince",Middle Liddell
,δυσθανατέω,3,0,"0,33","87373,72","0,0022",to be loath to die,"LSJ, Middle Liddell"
,ληιστής,3,0,"0,33","87374,06","0,0008",[unavailable],Middle Liddell
,ἐγχύνω,3,0,"0,33","87374,39","0,001",[unavailable],"LSJ, Middle Liddell"
,προίημι,3,0,"0,33","87374,72","0,0005","to send before, send on","Middle Liddell, Slater"
,οὐρανιάζω,3,0,"0,33","87375,06","0,0011",throw,LSJ
,τυχόν,3,0,"0,33","87375,39","0,0012",[unavailable],"LSJ, Middle Liddell"
,βάπτης,3,0,"0,33","87375,72","0,0024","dipper, bather",LSJ
,ἐπίσκοπος,3,0,"0,33","87376,06","0,0011","hitting the mark, successful","LSJ, Middle Liddell"
6.240,ὑπτιάζω,3,0,"0,33","87376,39","0,0014","lay oneself back, fall back,","LSJ, Middle Liddell"
,ἑστία,3,0,"0,33","87376,72","0,0007","hearth of a house,","LSJ, Middle Liddell, Slater"
,διαβιόω,3,0,"0,33","87377,06","0,0017","live through, pass,","LSJ, Middle Liddell"
,θοίνη,3,0,"0,33","87377,39","0,0016","meal, feast","LSJ, Middle Liddell"
,ἐπανιτέος,3,0,"0,33","87377,72","0,0026",one must return,Middle Liddell
,ἀνήκω,3,0,"0,33","87378,06","0,001",to have come up to,"LSJ, Middle Liddell"
,ἀνόδων,3,0,"0,33","87378,39","0,0018","toothless,",LSJ
,ἀντιθέω,3,0,"0,33","87378,72","0,0019",run against,"LSJ, Middle Liddell"
,πάππης,3,0,"0,33","87379,06","0,0015",papa,Middle Liddell
,καταλαβεύς,3,0,"0,33","87379,39","0,0017","holder, nail",LSJ
6.250,ἄποινος,3,0,"0,33","87379,72","0,002",[unavailable],LSJ
,τοιχώρυχος,3,0,"0,33","87380,06","0,0021","one who digs through the wall,",LSJ
,ἀφρονέω,3,0,"0,33","87380,39","0,0019","to be silly, act foolishly,","LSJ, Middle Liddell, Autenrieth"
,ζάλη,3,0,"0,33","87380,72","0,0018","squall, storm, driving rain","LSJ, Middle Liddell"
,χρυσίζω,3,0,"0,33","87381,06","0,0024",to be golden,LSJ
,νεκρών,3,0,"0,33","87381,39","0,0008","burial-place,","LSJ, Middle Liddell"
,ἀντέρομαι,3,0,"0,33","87381,72","0,0022",to ask in turn,Middle Liddell
,ἀναίρω,3,0,"0,33","87382,06","0,0008","raise, lift up,","LSJ, Middle Liddell"
,ἐλεγεῖος,3,0,"0,33","87382,39","0,0015",elegiac,LSJ
,συστάς,3,0,"0,33","87382,72","0,0014",standing together,"LSJ, Middle Liddell"
6.260,κέντρων,3,0,"0,33","87383,06","0,0023",one that bears the marks of the,"LSJ, Middle Liddell"
,ἐπανιτέον,3,0,"0,33","87383,39","0,0026",one must return,LSJ
,λῆσις,3,0,"0,33","87383,72","0,0019",[unavailable],LSJ
,ὠνητής,3,0,"0,33","87384,06","0,0017","buyer, purchaser,","LSJ, Middle Liddell"
,ἁμαρτῆ,3,0,"0,33","87384,39","0,0018","together, at same time, at once,","LSJ, Middle Liddell"
,σαρκάζω,3,0,"0,33","87384,72","0,0009",tear fiesh like dogs,"LSJ, Middle Liddell"
,θυάω,3,0,"0,33","87385,06","0,0006",rut,LSJ
,οἰκονόμος,3,0,"0,33","87385,39","0,0016",one who manages a household,Middle Liddell
,κεφαλών,3,0,"0,33","87385,72","0,0022","fan-palm, Chamaerops humilis",LSJ
,ἕστιος,3,0,"0,33","87386,06","0,0007",of the,LSJ
6.270,πόντος,3,0,"0,33","87386,39","0,0009","sea,","LSJ, Middle Liddell, Slater, Autenrieth"
,ἀγυρτός,3,0,"0,33","87386,72","0,0021",got by begging,LSJ
,φυλλάς,3,0,"0,33","87387,06","0,0013","leafy,","LSJ, Middle Liddell"
,μῆλον,3,0,"0,33","87387,39","0,0011",sheep,"LSJ, Middle Liddell, Slater, Autenrieth"
,διαγραφή,3,0,"0,33","87387,72","0,0022","delineation,","LSJ, Middle Liddell"
,ἡρῷον,3,0,"0,33","87388,06","0,0017",shrine of a hero,"LSJ, Middle Liddell"
,αἰνίζω,3,0,"0,33","87388,39","0,0015",[unavailable],Middle Liddell
,ῥυσάω,3,0,"0,33","87388,72","0,0011",[unavailable],LSJ
,σκῦτος,3,0,"0,33","87389,06","0,0017","skin, hide","LSJ, Middle Liddell, Autenrieth"
,σπειρόω,3,0,"0,33","87389,39","0,0015",to be coiled,LSJ
6.280,σῦκον,3,0,"0,33","87389,72","0,0012",fruit of the,"LSJ, Middle Liddell, Autenrieth"
,παρείης,12,0,"0,33","87390,06","0,0044",a reddish-brown snake,Middle Liddell
,ὀφθαλμία,3,0,"0,33","87390,39","0,0019",ophthalmia,"LSJ, Middle Liddell"
,λαμπάδιος,3,0,"0,33","87390,72","0,0024",torch-bearing,LSJ
,λίμνη,3,0,"0,33","87391,06","0,0009",pool of standing water,"LSJ, Middle Liddell, Autenrieth"
,αἱμός,3,0,"0,33","87391,39","0,0019",[unavailable],LSJ
,πᾶγος,3,0,"0,33","87391,72","0,001",[unavailable],Middle Liddell
,ἀποσχάζω,3,0,"0,33","87392,06","0,0018",open,LSJ
,κηλόω,3,0,"0,33","87392,39","0,0016",[unavailable],LSJ
,τριτεύς,3,0,"0,33","87392,72","0,0008",third part of a,LSJ
6.290,λίαν,3,0,"0,33","87393,06","0,0006","very, exceedingly","LSJ, Middle Liddell, Slater"
,ἀγρεύς,3,0,"0,33","87393,39","0,0013",hunter,"LSJ, Middle Liddell"
,προθέω,3,0,"0,33","87393,72","0,0013","run before,","LSJ, Middle Liddell, Autenrieth"
,διάπυρος,3,0,"0,33","87394,06","0,0013","red-hot,","LSJ, Middle Liddell"
,ἠχή,3,0,"0,33","87394,39","0,0013","sound, noise","LSJ, Middle Liddell, Autenrieth"
,ῥήγνυμι,3,0,"0,33","87394,72","0,0009","break asunder, rend, shatter","LSJ, Middle Liddell, Slater, Autenrieth"
,δόμος,3,0,"0,33","87395,06","0,001",domus,"LSJ, Middle Liddell, Slater, Autenrieth"
,Ἀγάθων,3,0,"0,33","87395,39","0,0016",[unavailable],Autenrieth
,κεντέω,3,0,"0,33","87395,72","0,0015","prick, goad, spur on","LSJ, Middle Liddell, Slater, Autenrieth"
,παραλείφω,3,0,"0,33","87396,06","0,0016",bedaub with ointment,"LSJ, Middle Liddell"
6.300,παρείας,12,0,"0,33","87396,39","0,0044",reddish-brown snake,LSJ
,λεάζω,3,0,"0,33","87396,72","0,0011",to be smooth,LSJ
,ἁδρέω,3,0,"0,33","87397,06","0,0023","to be full-grown, matured",LSJ
,χίλιοι,3,0,"0,33","87397,39","0,0007","a thousand,","LSJ, Middle Liddell, Autenrieth"
,ἧλος,3,0,"0,33","87397,72","0,0006","nail-head, stud","LSJ, Middle Liddell, Autenrieth"
,πύλη,3,0,"0,33","87398,06","0,0005",one wing of a pair of double gates,"LSJ, Middle Liddell, Autenrieth"
,ῥάσσω,3,0,"0,33","87398,39","0,0014","strike, dash","LSJ, Slater"
,σκυτόω,3,0,"0,33","87398,72","0,0024",cover,LSJ
,ἐργολάβος,3,0,"0,33","87399,06","0,0025","one who contracts for the execution of work, a contractor",Middle Liddell
,δυσθάνατος,3,0,"0,33","87399,39","0,0028",bringing a hard death,"LSJ, Middle Liddell"
6.310,ληιστός,3,0,"0,33","87399,72","0,0008","to be carried off as booty, to be won by force","Middle Liddell, Autenrieth"
,φιλοποιέομαι,3,0,"0,33","87400,06","0,0033","to make one's friend, attach to oneself",Middle Liddell
,οὐράνιος,3,0,"0,33","87400,39","0,0009","heavenly, dwelling in heaven","LSJ, Middle Liddell, Slater"
,βαπτός,3,0,"0,33","87400,72","0,0021","dipped, dyed,","LSJ, Middle Liddell"
,ὑπτιάω,3,0,"0,33","87401,06","0,0014","lean backward,",LSJ
,πόνησις,3,0,"0,33","87401,39","0,0025","toil, exertion,",LSJ
,μήλη,3,0,"0,33","87401,72","0,0013",probe,"LSJ, Middle Liddell"
,οἰκονομέω,3,0,"0,33","87402,06","0,0013","manage as a house-steward, order, regulate,","LSJ, Middle Liddell"
,στεφάνη,3,0,"0,33","87402,39","0,0011",anything that surrounds,"LSJ, Middle Liddell, Autenrieth"
,καταλαβή,3,0,"0,33","87402,72","0,001","grasping, comprehension",LSJ
6.320,πάγος,3,0,"0,33","87403,06","0,001",that which is fixed,"LSJ, Middle Liddell, Slater, Autenrieth"
,παρισάζομαι,3,0,"0,33","87403,39","0,004",[unavailable],LSJ
,κρείων,3,0,"0,33","87403,72","0,0011","ruler, lord, master","LSJ, Middle Liddell, Autenrieth"
,ἐπιχωριάζω,3,0,"0,33","87404,06","0,0012","to be in the habit of visiting,","LSJ, Middle Liddell"
,ἀπάχθομαι,3,0,"0,33","87404,39","0,0021",to be grievous,Middle Liddell
,ἀντεράω,3,0,"0,33","87404,72","0,0014","love in return,","LSJ, Middle Liddell"
,ἐκκλησία,3,0,"0,33","87405,06","0,0007","assembly duly summoned,","LSJ, Middle Liddell"
,ταφεύς,3,0,"0,33","87405,39","0,001","burier, grave-digger","LSJ, Middle Liddell"
,λῃστής,3,0,"0,33","87405,72","0,0008","robber, pirate","LSJ, Middle Liddell"
,πνιγεύς,3,0,"0,33","87406,06","0,002","damper, extinguisher, cover","LSJ, Middle Liddell"
6.330,μαρτύρησις,3,0,"0,33","87406,39","0,0021",corroborative evidence,LSJ
,ὠνητός,3,0,"0,33","87406,72","0,0016","bought,","LSJ, Middle Liddell, Autenrieth"
,νεάτη,3,0,"0,33","87407,06","0,0026",the lowest of the three strings,"LSJ, Middle Liddell"
,σαρκάω,3,0,"0,33","87407,39","0,0009",[unavailable],"LSJ, Middle Liddell"
,σίτησις,3,0,"0,33","87407,72","0,0018","eating, feeding","LSJ, Middle Liddell"
,δόλος,3,0,"0,33","87408,06","0,0008",bait,"LSJ, Middle Liddell, Slater, Autenrieth"
,σκληρόω,3,0,"0,33","87408,39","0,0014",harden,LSJ
,ἱεράομαι,3,0,"0,33","87408,72","0,0008",to be a priest,"LSJ, Middle Liddell"
,ἀνία,12,0,"0,33","87409,06","0,0045","grief, sorrow, distress, trouble,","LSJ, Middle Liddell, Slater"
,κατάδεσμα,3,0,"0,33","87409,39","0,0036",[unavailable],LSJ
6.340,ἐνυπνιάζω,3,0,"0,33","87409,72","0,0014","dream,",LSJ
,τριβεύς,3,0,"0,33","87410,06","0,0017","rubber, masseur,",LSJ
,ποντόω,3,0,"0,33","87410,39","0,0013","throw into the sea,",LSJ
,φύλλον,3,0,"0,33","87410,72","0,001",leaf,"LSJ, Middle Liddell, Slater, Autenrieth"
,χωρίον,3,0,"0,33","87411,06","0,0005","place, spot, district,","LSJ, Middle Liddell"
,ἡρῷος,3,0,"0,33","87411,39","0,0017","the heroic measure, hexameter","LSJ, Middle Liddell"
,ῥυσός,3,0,"0,33","87411,72","0,0018","shrivelled, wrinkled","LSJ, Middle Liddell, Autenrieth"
,ἐγχείη,3,0,"0,33","87412,06","0,0026","spear, lance","LSJ, Middle Liddell, Autenrieth"
,ὀφθαλμίας,3,0,"0,33","87412,39","0,0019",quick-sight,LSJ
,ἴα,52,0,"0,31","87412,7","0,018",one,"LSJ, Autenrieth"
6.350,ἴα,52,0,"0,31",87413,"0,018","violet,",LSJ
,χρεών,14,0,"0,29","87413,29","0,0042","that which must be,","LSJ, Middle Liddell, Slater"
,φαρμακών,14,0,"0,29","87413,58","0,0049","dye-house,",LSJ
,ἴασις,14,0,"0,29","87413,86","0,007","healing, mode of healing, remedy","LSJ, Middle Liddell"
,ἰού,14,0,"0,29","87414,15","0,0068","hallo!, hurrah!","LSJ, Middle Liddell"
,λαμπάζω,4,0,"0,25","87414,4","0,0023",[unavailable],LSJ
,λύη,4,0,"0,25","87414,65","0,0027","dissolution, separation","LSJ, Middle Liddell"
,δείλομαι,4,0,"0,25","87414,9","0,0029","verge towards afternoon,","LSJ, Middle Liddell, Autenrieth"
,λιθάζω,4,0,"0,25","87415,15","0,0011",fling stones,"LSJ, Middle Liddell"
,ἦχος,4,0,"0,25","87415,4","0,0015",sound,"LSJ, Middle Liddell"
6.360,στρατήγιον,4,0,"0,25","87415,65","0,002",general's tent,"LSJ, Middle Liddell"
,ἔμπεδος,4,0,"0,25","87415,9","0,0021",fettered,LSJ
,τάμιας,4,0,"0,25","87416,15","0,0014","one who carves and distributes, dispenser, steward",LSJ
,κνισός,4,0,"0,25","87416,4","0,0021",[unavailable],LSJ
,τροφεῖα,4,0,"0,25","87416,65","0,0026","pay for rearing and bringing up, wages of a nurse,",LSJ
,πίθος,4,0,"0,25","87416,9","0,0013",large wine-jar,"LSJ, Middle Liddell, Slater, Autenrieth"
,γηθέω,4,0,"0,25","87417,15","0,0013",rejoice,"LSJ, Middle Liddell, Autenrieth"
,Εὐμενέω,4,0,"0,25","87417,4","0,0019",to be gracious,LSJ
,μυθέομαι,4,0,"0,25","87417,65","0,0017",speak,"LSJ, Middle Liddell, Slater, Autenrieth"
,νευρή,4,0,"0,25","87417,9","0,0014",bow-string.,"LSJ, Middle Liddell, Autenrieth"
6.370,σπάργω,4,0,"0,25","87418,15","0,0033",[unavailable],"LSJ, Middle Liddell"
,κυριάζω,4,0,"0,25","87418,4","0,0012",[unavailable],Middle Liddell
,Ἕρμαιος,4,0,"0,25","87418,65","0,0024","of
            Hermes",Autenrieth
,πανταχόσε,4,0,"0,25","87418,9","0,0024",[unavailable],LSJ
,θέρμη,4,0,"0,25","87419,15","0,0013",heat,"LSJ, Middle Liddell"
,σιγάς,4,0,"0,25","87419,4","0,002",silent,Middle Liddell
,ἀγώνιος,4,0,"0,25","87419,65","0,0023",of,"LSJ, Middle Liddell, Slater"
,ἥδομαι,4,0,"0,25","87419,9","0,0006",swād-,"LSJ, Middle Liddell, Autenrieth"
,ἀκουάζομαι,4,0,"0,25","87420,15","0,0024","hear, listen to","LSJ, Middle Liddell, Autenrieth"
,θήρα,4,0,"0,25","87420,4","0,0011","hunting of wild beasts, the chase","LSJ, Middle Liddell"
6.380,αὐγής,4,0,"0,25","87420,65","0,0015",[unavailable],LSJ
,ἕρμαιον,4,0,"0,25","87420,9","0,0023",gift of,"LSJ, Middle Liddell"
,μοιρίς,4,0,"0,25","87421,15","0,0028",divided,LSJ
,ἀριστεῖα,4,0,"0,25","87421,4","0,0016","the prize of the best and bravest, the meed of valour",Middle Liddell
,δοκιμή,4,0,"0,25","87421,65","0,0028","proof, test,","LSJ, Middle Liddell"
,στροφή,4,0,"0,25","87421,9","0,0024",turning,"LSJ, Middle Liddell"
,λαμπάς,4,0,"0,25","87422,15","0,0014",torch,"LSJ, Middle Liddell"
,δείλομαι,4,0,"0,25","87422,4","0,0029",[unavailable],LSJ
,παραξέω,4,0,"0,25","87422,65","0,0016",graze,"LSJ, Middle Liddell"
,φοίτης,4,0,"0,25","87422,9","0,0014",[unavailable],LSJ
6.390,ἠχώ,4,0,"0,25","87423,15","0,0017","echo,","LSJ, Middle Liddell"
,ἀριστεία,4,0,"0,25","87423,4","0,0015","excellence, prowess,","LSJ, Middle Liddell"
,Ἑρμαῖος,4,0,"0,25","87423,65","0,0023",called after Hermes,Middle Liddell
,ἀπορούω,4,0,"0,25","87423,9","0,0025","dart away,","LSJ, Middle Liddell, Slater, Autenrieth"
,τροφεῖον,4,0,"0,25","87424,15","0,0026",[unavailable],LSJ
,πιθόω,4,0,"0,25","87424,4","0,0014",[unavailable],LSJ
,μελίζω,4,0,"0,25","87424,65","0,0014","dismember, cutin pieces",LSJ
,Εὐμενής,4,0,"0,25","87424,9","0,0019","well-disposed, kindly",LSJ
,νεῦρον,4,0,"0,25","87425,15","0,0016","sinew, tendon,","LSJ, Middle Liddell, Autenrieth"
,σπάργωσις,4,0,"0,25","87425,4","0,0053",[unavailable],LSJ
6.400,ὀγκόω,4,0,"0,25","87425,65","0,0016","raise up, rear,","LSJ, Middle Liddell"
,Κεραμεῖς,4,0,"0,25","87425,9","0,0029",[unavailable],Middle Liddell
,Δεξαμένη,4,0,"0,25","87426,15","0,0024",[unavailable],Autenrieth
,πάρεξις,4,0,"0,25","87426,4","0,0016",presenting,LSJ
,πεῖσος,4,0,"0,25","87426,65","0,0021",[unavailable],"LSJ, Middle Liddell"
,πρέσβις,4,0,"0,25","87426,9","0,0011","ambassador,",LSJ
,ἀγώνιος,4,0,"0,25","87427,15","0,0023",without angle,LSJ
,οἰνοχόη,4,0,"0,25","87427,4","0,0027",vessel for,"LSJ, Middle Liddell"
,λάω,4,0,"0,25","87427,65","0,0013","to behold, look upon","LSJ, Middle Liddell, Autenrieth"
,ἑρμαῖος,4,0,"0,25","87427,9","0,0023",called after,LSJ
